"Lipid","MF_KO_ET1","MF_KO_ET2","MF_KO_ET3","MF_KO_ET4","MF_KO_ET5","MF_KO_ET6","MM_KO_ET1","MM_KO_ET2","MM_KO_ET3","MM_KO_ET4","MM_KO_ET5","MM_KO_ET6","MF_WT_ET1","MF_WT_ET2","MF_WT_ET3","MF_WT_ET4","MF_WT_ET5","MF_WT_ET6","MM_WT_ET1","MM_WT_ET2","MM_WT_ET3","MM_WT_ET4","MM_WT_ET5","MM_WT_ET6","MF_KO_C1","MF_KO_C2","MF_KO_C3","MF_KO_C4","MF_KO_C5","MF_KO_C6","MM_KO_C1","MM_KO_C2","MM_KO_C3","MM_KO_C4","MM_KO_C5","MM_KO_C6","MF_WT_C1","MF_WT_C2","MF_WT_C3","MF_WT_C4","MF_WT_C5","MF_WT_C6","MM_WT_C1","MM_WT_C2","MM_WT_C3","MM_WT_C4","MM_WT_C5","MM_WT_C6"
"PI(40:3)",-0.41467285,-0.081869125,-0.07006836,-0.99279594,-0.5196705,-0.13703156,-0.29564667,-1.2837448,-0.98703575,-0.81834984,0.004701614,0.14424896,0.4540596,-0.24361038,0.7177067,1.2152214,0.20558167,0.13502502,0.23376083,0.6756878,1.0294437,0.245924,0.27095795,0.6041641,-0.001325607,-0.48540497,-0.047567368,-0.43717003,-0.85966873,-0.4964447,-0.09312248,0.33537292,0.45300674,NA,NA,-0.014980316,NA,0.6491089,0.45721817,0.34958458,0.4319229,NA,-0.40054703,-0.5324421,0.18865204,0.001325607,0.6038246,-0.083999634
"PI(40:4)",-0.42654943,0.038836956,0.039978504,NA,-0.37407827,-0.06533384,-0.3258767,-1.0691228,-1.0447154,-0.75557756,-0.092914104,0.07027578,0.10141039,0.014154911,0.4937787,NA,0.10440397,0.4936309,0.2205596,0.46638536,0.78114843,0.30693674,0.12455797,0.5688348,-0.23537588,-0.47227335,-0.1939969,-0.40905333,NA,-0.67210245,-0.26072645,0.2362771,0.2339387,NA,NA,0.07457113,-0.297297,0.5249324,-0.18631983,-0.07105589,0.1850276,0.91936636,-0.014154911,-0.59004354,0.22805262,-0.038558483,NA,-0.1820817
"SM(17:1;O2_16:0)",0.97077084,0.8625536,-16.02163,0.49113178,0.6845293,-15.677798,0.2087183,-1.1626959,-0.7216501,-0.21195316,-0.24257946,-0.36589718,0.8396597,0.04028225,0.6132574,0.37728596,0.3617983,NA,0.09867382,-15.840077,-16.276257,0.7779741,0.7726469,0.82742786,0.36685085,0.4765482,1.2257643,1.7049417,-16.733555,-15.880319,-16.36634,-16.22968,-16.397774,-16.513111,-16.64737,NA,-0.58723354,-0.27073002,0.3328638,0.2674017,0.518384,0.2345581,0.55177593,0.0596323,-0.5424013,NA,-0.32116604,-0.04028225
"SM(18:0;O2_24:2)",1.5095406,0.6213856,0.6427307,1.4117584,0.51506996,0.82141495,0.29404068,0.7808304,1.3828659,1.2592697,0.81002045,-0.049871445,-0.22112083,0.4639511,0.24570656,-0.7044468,-0.499691,-0.2210617,-1.0965786,-1.5112133,NA,-0.76843643,0.5447178,0.049871445,0.82388306,0.37182426,0.54740334,0.89185333,1.2343864,0.83221817,NA,-1.2429752,-0.6706829,NA,-0.83556366,-0.70399666,-0.20408058,-22.699703,0.06818199,-0.27714348,0.05832863,-21.759674,-2.5934029,-1.2273483,-2.5577888,-1.9969177,-1.5323963,-1.2655354
"SM(18:1;O2_16:0)",0.77465725,0.69681644,1.1064234,0.879056,0.6299906,0.6599989,0.45303822,NA,-0.2789278,-0.24848652,-0.78251934,-0.60018253,0.69523144,-0.27214146,0.6075163,-0.5303755,0.17848682,0.63268375,-0.60789776,-0.6476431,-0.6047735,0.23988438,0.62310696,0.61318874,0.3699808,0.054823875,1.1340704,1.457942,1.1582727,1.3713617,-0.29713154,0.1594572,0.23584843,0.22541714,-0.39729977,-0.07978916,-1.2841291,-0.66596127,-0.26832104,-0.16993237,-0.057440758,-0.8699751,0.6358595,-0.054823875,-1.2262335,-2.0296926,-0.41529942,-0.15106297
"SM(18:1;O2_18:0)",-20.456867,1.5749531,2.1313572,-20.639278,0.7831211,1.68396,-22.17854,-21.855433,-22.29222,0.18262482,-0.18262482,-21.478086,1.0267296,1.6693802,1.0316334,NA,0.695591,0.52521706,-21.96543,-21.927332,-22.310879,-22.262503,NA,-22.596071,1.7700768,0.94140816,1.2202396,2.554617,2.1223888,1.6105213,-22.474728,-22.616919,-22.644728,0.27926636,-21.833355,0.24629402,1.6821003,-20.565786,0.5601597,0.2563553,0.85684395,-19.625757,-21.98467,0.5006428,-21.290411,-21.80578,0.29761696,-22.087233
"SM(18:1;O2_20:0)",0.463171,0.44537544,0.2573719,-0.016326904,-0.28655434,0.6012039,-0.37090302,-0.29039764,-1.1745377,-1.0404549,-0.38477135,-0.2682228,0.09259224,0.15298462,0.44404602,0.82574844,0.1880436,NA,-0.31191254,0.4389248,0.002746582,-0.002748489,-0.2276249,0.12047768,0.27634048,0.422184,0.34867287,0.42054558,NA,0.39868355,-0.087337494,0.049324036,-0.11877251,-0.23410797,-0.36836624,NA,-0.5701065,0.21489716,-0.17920685,-0.17022896,-0.13460922,NA,17.808954,16.387337,-0.50372505,-0.29589844,-0.3415146,-0.45887184
"SM(18:2;O2_16:0)",0.39540577,0.28745747,0.41298962,0.010806084,0.06857395,0.13748074,NA,-0.2427721,-0.1964407,-0.007662773,0.003130913,-0.030913353,0.14326763,-0.6140909,-0.38861942,-0.589015,-0.20088482,0.161479,-0.32636166,-0.22780704,-0.32990932,0.33909893,0.5302954,0.5497465,-0.003130913,-0.255023,0.700696,0.9222326,0.5343771,0.7831087,0.01606083,0.54936314,0.56847477,0.76068974,-0.27226162,0.3349142,-0.9939337,-0.9380827,-0.6666174,-0.65202045,-0.5102911,-0.901639,0.27338886,0.04272175,-0.9672632,-1.5432787,-0.51557636,-0.18140888
"SM(32:1;O2)",NA,0.277324915,0.90391565,0.7198813,0.20230317,0.5912826,NA,NA,-0.168316595,0.0324776165,-0.2367370165,-0.460210575,0.28065228,0.11472011,0.297978638,-0.086051705,-0.21957374,0.08325792,NA,-0.211431265,-0.70166231,NA,-0.017245054,-0.4098951875,0.220984695,0.240951775,0.316780335,0.95439455,0.903554185,0.80584979,-0.82090165,-0.494727837,-0.421762215,-0.32700515,-0.65328097,-0.014865635,NA,0.02801919,0.3296988,-0.312759635,-0.128142593,0.222622635,0.724501835,-0.184680695,-0.8405583,NA,-0.51724935,0.2594912065
"SM(32:2;O2)",-14.3092,0.90740204,-15.646143,-14.4916115,-15.257025,1.0066586,0.1716137,-15.707766,0.95715714,1.5493851,1.2387371,-15.33042,1.4343052,-14.918175,1.2705765,0.59165,-15.714628,0.2701149,0.98482895,0.5431614,-0.16625214,0.74559593,NA,0.001033783,-14.436598,-14.7757225,0.8863306,-15.538824,-15.38599,0.8320961,-0.39782524,-0.18419266,-0.001033783,-16.728552,-15.685688,0.005975723,1.8104477,0.9246836,0.98963165,-15.769901,-15.2533,-13.47809,-15.837004,1.077528,-15.142744,0.32405567,0.5647392,0.5634365
"SM(33:1;O2)",0.9336691,0.4109373,0.48156834,0.6378317,0.033982277,0.264966,NA,NA,0.060139656,-0.19593334,0.03613949,-0.13867092,0.3447466,0.2771349,0.21859455,-0.56691265,-0.4102564,-0.42013073,-0.22308254,-0.30055714,NA,-0.13859653,0.15703297,-0.6679106,0.5152235,0.290761,0.0827055,0.878253,1.0184584,0.526721,-0.45523167,-0.67106915,-0.4796152,-0.23478031,-0.2975378,NA,0.11634922,-0.088721275,-0.033982277,-0.36130238,0.12673283,0.12646961,-0.09938526,NA,NA,-0.35690403,-0.34701824,-0.146554
"SM(34:0;O2)",1.1819124,0.78109646,0.5071039,1.501689,0.092988014,1.0899973,-0.3418169,0.29783154,-0.87321377,-0.10583782,-0.29812717,0.11729717,0.3259573,NA,0.038189888,NA,-0.1764574,-0.021296501,-0.010321617,-0.35607243,NA,-0.17030239,-0.40051174,-0.5674944,1.516038,1.069623,0.39745045,0.9416399,0.7525892,0.11247158,-0.37860394,-0.73948383,-0.6781931,-0.2977457,0.010321617,-1.0382757,1.1914396,1.376071,0.6166773,-0.19968319,0.82324505,1.3430719,-0.12870693,NA,0.10129261,-0.32138157,-0.23613453,-0.36311817
"SM(34:1;O2)",2.147828,NA,0.77727985,2.0430403,1.1317034,1.4824,-0.37097836,0.48305988,-0.07332897,0.50687885,0.3548689,0.025435448,1.4876947,0.85887814,1.3680639,-0.92660236,-0.6180639,0.6329088,-0.9358816,-0.8064108,-1.9059725,-0.86436176,0.17321682,NA,1.9436331,0.61723804,0.6959982,1.9820299,2.1275187,1.6468744,-0.42412853,NA,-0.68371105,-0.4785185,-0.6734972,NA,0.5696993,-0.025435448,-0.29334354,-0.025874138,0.3071928,0.7249117,-0.5233507,-2.0437593,-1.3752642,-1.0438185,-0.5304079,-1.943429
"SM(34:2;O2)",0.9509468,0.1873951,0.2958088,0.6504822,-0.3043747,0.23537445,0.18182945,-0.6918049,-0.034215927,0.78147507,-0.53269196,0.6413841,0.014183044,-1.1246376,0.21164513,-0.9867649,-0.5308151,-0.4165783,0.027503967,0.011249542,NA,-1.0283928,-0.73446274,-0.43270493,0.8403969,0.1829319,0.10702515,0.59205437,0.7086582,0.32836914,-0.271307,-0.47493553,-0.36844254,NA,-0.16802979,NA,NA,0.120874405,-0.011249542,NA,0.07904625,0.27325058,0.11431122,-0.38296318,-0.32155228,-0.21906471,-0.09568405,NA
"SM(35:1;O2)",1.8004322,1.0790386,0.9355202,1.6813259,0.7184601,1.6275368,-18.910152,-18.587046,-19.023832,-18.59052,-18.657873,NA,0.111076355,1.1743107,0.99427414,0.54821014,0.35123634,0.27682877,-18.697042,-18.658945,-19.042492,NA,-19.209715,-19.327684,1.5062046,0.8501663,0.9698143,1.3021564,1.0735149,0.8455429,-19.20634,-19.348532,-19.37634,-19.607832,NA,-19.501223,1.1096992,1.6323204,0.7860775,0.068460464,0.87384987,1.4572926,-18.716284,NA,NA,-18.537394,-18.697756,-18.818846
"SM(36:0;O2)",17.352936,17.162943,17.529753,16.887184,16.40417,16.58347,-0.53660583,-0.21349907,-0.6502857,-0.21697426,-0.28432655,0.16384697,-0.22741318,0.57609177,16.084368,15.261529,16.73964,16.47893,-0.32349586,-0.28539848,-0.6689453,-0.6205692,-0.8361683,-0.9541378,15.840667,0.718544,16.55632,17.035791,16.779278,-0.22836113,-0.8327942,-0.9749851,-1.0027943,-1.2342854,NA,-1.127676,18.717402,16.29486,16.386591,14.639498,0.2409668,2.0161762,-0.3427372,NA,NA,-0.16384697,-0.3242092,-0.44529915
"SM(36:1;O2)",0.94097185,0.807861825,1.047218805,0.7227645,NA,1.19883776,-2.2149435,0.137920855,-2.666813,8.440936715,-0.2977643,-0.348775385,0.3480505925,-10.1336137875,0.559541215,NA,0.38683653,0.212265495,-0.36935663,-10.4213897,-10.831251305,-10.80981184,-0.092608935,-0.340905659,1.143115545,0.62511492,0.628830435,NA,NA,0.679032825,-10.958217845,-10.96098308,-11.05893635,-11.232349085,NA,NA,8.704124,-1.056607,0.14778185,-0.09240961,9.2636725,-0.91677,NA,NA,-10.574254125,-10.728025315,-0.177278995,-10.95023802
"SM(36:2;O2)",1.6886253,1.0552387,1.0153122,1.289648,0.62607765,1.4561768,-2.0581474,NA,-1.6922436,-3.7485828,-1.4937096,0.020162582,0.5215874,0.3090763,NA,0.053165436,0.25107765,0.16600227,-21.221571,-0.5766468,-1.2373619,-0.020162582,-21.734243,-21.852213,NA,0.8206501,0.87031364,0.9861202,1.1580639,0.41541862,-0.93671227,-2.4336147,-1.9547806,-2.1119576,-0.75774,-2.441328,0.5565758,0.95152664,0.5502987,NA,0.5521641,0.15329742,-21.240812,-7.7187614,-0.5477295,-0.41166306,-21.222284,-21.343374
"SM(36:3;O2)",0.9459629,-0.003578186,NA,0.7635517,-0.001861572,0.9220066,-0.77570915,17.744648,17.527252,17.768589,17.85878,-0.07525635,-0.4665165,0.33698845,0.48034286,0.48199463,-0.45946503,-0.67193985,-0.5625992,-0.5245018,-0.9080486,17.101494,17.216644,-1.1932411,0.81856537,0.4794407,0.18845749,NA,-0.13082695,-0.46746445,-1.0718975,-1.2140884,-1.2418976,-1.4733887,-0.43052483,NA,-0.6837082,0.83704376,-0.04266548,-0.5147381,0.00186348,1.7770729,-0.5818405,17.726946,0.11241913,-0.4029503,-0.56331253,17.187792
"SM(38:1;O2)",1.405613,0.65125465,0.486475,1.4425335,0.6369362,1.1788292,NA,1.5249825,1.6360054,1.9697685,1.8207417,1.2247162,-0.91233826,-0.27796364,-0.76724815,NA,-0.81830597,-0.42487526,-0.27452087,-0.40784645,NA,-0.46663666,0.25811386,0.10572052,0.62002563,0.4370365,0.27146912,1.2094994,1.3374043,1.0370903,-0.857357,-0.44740295,-0.5403595,-0.1803627,0.38193512,0.091602325,0.28010178,-1.1904583,-0.32678223,-0.5303745,-0.72934914,-1.1251259,-1.334629,0.17144012,-1.811369,-1.3754807,-0.771183,-0.091602325
"SM(39:1;O2)",0.11815834,-0.83138275,-1.2187843,-0.06425285,-0.82966614,0.09420204,-1.6035137,18.247501,-1.7171936,17.628462,19.400839,19.061165,-1.2943211,-0.49081612,-0.3474617,-0.34580994,-1.2872696,-1.4997444,18.224169,-1.3523064,-1.7358532,18.323452,17.849306,17.672474,-0.009239197,-0.34836388,-0.6393471,-1.1114655,-0.9586315,NA,17.045708,17.99679,18.072489,17.327534,NA,17.647985,-1.5115128,0.009239197,-0.87047005,NA,-0.8259411,0.94926834,17.677172,17.858719,-0.71538544,18.575384,-1.3911171,18.812313
"SM(39:2;O2)",0.9459629,-0.003578186,-0.39097977,0.7635517,-0.001861572,0.9220066,-0.77570915,19.208767,-0.88938904,18.69954,19.095154,18.233198,-0.4665165,0.33698845,0.48034286,0.48199463,-0.45946503,-0.67193985,-0.5625992,17.63729,-0.9080486,-0.85967255,18.15126,-1.1932411,0.81856537,0.4794407,0.18845749,-0.2836609,-0.13082695,-0.46746445,-1.0718975,16.015894,-1.2418976,-1.4733887,-0.43052483,17.303467,-0.6837082,0.83704376,-0.04266548,-0.5147381,0.00186348,1.7770729,-0.5818405,18.615454,0.11241913,19.143307,-0.56331253,17.825161
"SM(40:1;O2)",0.9342966,0.010331154,0.29313564,0.9140043,0.03851986,0.2505293,0.4199934,2.2725496,2.7082071,1.2369337,1.3649321,1.4336138,-1.0916853,-0.5095396,-2.109767,-1.6086054,-1.1245623,-0.97581196,-0.64282894,-0.39786434,-1.5130281,-1.3135252,1.4905062,0.38000584,0.42765713,-0.010331154,0.3047018,0.20003605,0.9325037,0.6728754,-0.66637707,-0.25139523,-0.52845097,0.3179655,0.9064722,0.3261652,-0.1353693,-1.3298788,-0.7669821,-1.0836172,-0.5525198,0.014672279,-1.6062403,0.4243536,-1.4227514,-0.7830763,-1.0682917,-0.17646503
"SM(40:2;O2)",0.9587908,-0.1596632,-0.000752,0.7465944,0.11542797,0.6010618,1.0717459,1.4497728,1.4419909,1.5016298,1.1925802,1.5744047,NA,-1.1111555,-1.1178637,-1.1232271,NA,-1.1407881,0.5349817,-0.26598072,NA,0.46200848,0.19483852,0.092627525,0.53607845,-0.005288124,0.19562244,0.42481518,0.5668478,0.15117359,-0.008704186,0.000752,-0.09668636,0.7448721,0.56883717,0.43714237,-0.6812029,-2.0111532,-1.3675451,-1.6531496,-1.4245157,-0.637517,-0.5254183,NA,-0.8157377,-0.3966837,-0.45462894,-0.13418865
"SM(41:1;O2)",-4.18973018,-4.473043195,-4.79394098,NA,-4.55386766,-4.44789359,5.1253189765,NA,4.78900858,5.048136035,4.978580225,5.2632882,-4.35680164,5.20494505,5.091964985,4.89014198,4.7068812,-4.35528994,-4.80521058,-4.506036185,NA,-4.481946235,-4.3256002,-4.47295412,NA,4.67880195,-4.61343045,-4.32191304,-4.7795864765,-4.445170665,-5.10034013,-4.921857385,-4.9209943,NA,NA,-4.77271985,NA,5.08211289,5.29581675,NA,5.41515515,5.0780408,4.90061025,4.965276015,3.873729225,4.196399365,4.770717898,5.058531165
"SM(41:2;O2)",0.68400574,0.81054115,-0.16655731,0.62311745,0.8582115,-0.076171875,0.081422806,NA,0.12387085,-0.19745827,-0.10889816,NA,0.36382294,-0.006092072,0.61037827,-0.050468445,NA,0.003351212,-0.4672184,-0.08226776,-0.7962284,0.45376205,0.39351845,-0.6169033,0.90151215,0.37927246,0.8150921,1.0777855,0.24388313,-0.12282181,NA,-0.25099754,-0.19601059,-0.36541367,NA,-0.34999847,-0.003351212,0.19567108,0.5937748,0.37438583,0.69373703,0.9263058,-0.7067375,-0.29582787,-0.5181694,-0.19199562,-0.086502075,0.066394806
"SM(42:1;O2)",0.186257837,-0.049911975,-0.0284190185,0.39781238,-0.166687485,0.49755907,9.87002726,NA,9.978088135,9.73488744,9.982592035,9.84713625,-0.32544375,NA,0.436186315,-0.216048725,-0.02853823,0.3333878535,-0.3440270435,0.17717886,NA,-0.056120395,-0.1458392,0.186665075,-0.076592925,-0.06504202,0.410358918,-0.049047945,NA,-0.0812430415,-0.98184631,-0.21398783,-0.74202107,-0.42144632,-0.51740028,NA,8.6508109,8.79697476,9.573113925,-0.49684573,-0.12943029,9.59932865,NA,-0.4601531,9.317981477,9.107968775,-0.3348021415,-0.23959209
"SM(42:2;O2)",12.08228855,-0.218706125,11.52795043,0.183317185,NA,11.70807855,-1.4209194,-0.29527,-1.2652979,-1.1666946,-0.857048015,-0.602790825,-0.45492555,-0.2738513965,11.31767973,10.794310495,-0.636918072,11.03071065,10.601289565,-0.652282732,10.0850833,-0.387511,-12.3592631,-12.24419685,0.0133152015,-0.1505556125,11.708032635,12.0326863,11.82343093,11.7826369,-1.2230158,-1.075236318,-0.998457885,-1.157313328,NA,10.7382546,NA,-0.0559225065,11.053118546,-0.7007722615,-0.35899163,0.4669170375,10.366907262,10.62704297,9.8436058,-1.30585005,10.136941975,-1.0211315
"SM(42:3;O2)",2.0366745,-0.09188652,0.9792061,0.7468033,-0.08041382,1.4864464,-0.23281479,-0.052991867,0.9359741,0.7368355,-0.052440643,-0.15545464,-0.59062195,0.33426476,-0.016456604,-0.6474781,-0.65159416,-0.63137245,0.34044838,0.095500946,-0.45691872,0.44947624,0.45567703,0.020858765,0.3622303,0.016139984,0.16905785,1.4459839,1.7748966,0.2919712,-1.4079132,-0.1792221,-0.94194794,0.20112228,-0.31188774,-0.7636795,-0.057086945,-0.07974434,-0.016139984,NA,0.07048988,NA,-0.2944641,0.06552696,-0.34378052,-0.026447296,0.032621384,0.32979584
"SM(43:1;O2)",0.7798462,0.514040945,0.42284298,0.5082731225,0.21260358,0.8867035,-9.61700841,-0.27514267,-0.679917355,-9.791968335,-0.27532196,-0.02607441,0.42618562,NA,0.68425941,NA,0.224460605,0.39187432,NA,0.2239713725,-0.036764145,0.0306425095,0.289549825,0.50156974,-8.49624916,0.7770071,-8.775136965,0.681909565,NA,0.61355114,-9.6233196475,0.2270793925,-0.057085992,-9.897450385,-0.225225445,NA,0.07576943,0.478547095,-9.154638325,0.11553192,0.33394814,NA,-0.4326858545,-10.29283025,-0.603441225,-9.39312662,-9.4961157,-9.61533932
"SM(43:2;O2)",0.3782711,0.36047554,0.172472,-0.10122681,-0.37145424,0.516304,NA,-0.37529755,-1.2594376,-1.1253548,-0.46967125,-0.3531227,15.7188225,0.06808472,0.35914612,14.901429,15.289219,0.2706566,-0.39681244,0.3540249,-0.08215332,-0.08764839,-0.3125248,0.035577774,0.19144058,0.3372841,0.26377296,0.33564568,NA,0.31378365,-0.1722374,-0.035575867,-0.20367241,-0.31900787,-0.45326614,NA,-0.6550064,14.87688,14.9477825,15.17454,15.079019,0.8780937,-0.9899025,-1.1296406,-0.58862495,-0.38079834,-0.4264145,-0.54377174
"ST(18:1)",NA,1.3474197,0.9204445,NA,1.3485641,1.3436222,NA,NA,0.35775375,-0.034605026,0.26193428,-0.06357765,0.8763485,0.2630272,1.1722622,1.556778,-0.29314613,0.09223175,0.57756996,-0.30160522,-1.0817013,0.37983322,-0.40878487,NA,0.8720703,0.07234383,0.73187447,1.3415203,1.5085411,0.81212425,-1.664545,-1.6971626,-1.580368,-0.51244545,-1.3841286,-0.8743248,NA,0.034605026,-0.4726658,-0.39489174,-0.04660797,-0.5703602,-1.2239971,-0.38591003,-1.8104553,-1.2505112,-1.9465218,-0.9785309
"ST(18:2)",1.1532078,0.20366669,-0.1837349,0.9707966,0.2053833,1.1292515,-0.5684643,-0.24535751,-0.68214417,-0.2488327,NA,0.13198853,-0.25927162,0.5442333,0.68758774,0.6892395,21.244839,21.935001,-0.3553543,-0.31725693,NA,-0.6524277,-0.86802673,-0.98599625,1.0258102,0.68668556,0.39570236,-0.076416016,0.07641792,-0.26021957,22.671417,22.568346,-1.0346527,-1.2661438,-0.22327995,-1.1595345,-0.47646332,1.0442886,0.16457939,-0.3074932,0.20910835,1.9843178,-0.37459564,NA,NA,-0.19570541,-0.35606766,-0.4771576
"ST(20:4)",NA,0.76378727,0.43114758,0.93765545,0.33679867,1.2493677,-0.98715115,0.79339886,0.2924528,NA,0.5067129,0.24290371,-0.6078367,-0.23849392,0.91196346,0.73829746,-1.3368235,-1.2539988,-0.054854393,-0.13645077,-1.5704432,-0.40391254,-0.49145222,-1.0732889,NA,0.71853733,1.0390596,0.8410368,1.0808496,0.44438267,-1.2814798,-1.2368364,-1.0829439,-1.2531576,-0.7937231,-0.8290186,-0.87743664,0.79186916,0.11112881,-1.359765,-0.21734333,0.96965504,0.6007967,0.054854393,-0.18335056,0.32869053,NA,0.6054888
"TG(12:0_14:0_16:0)",1.3875256,0.43798447,0.050582886,1.2051144,0.43970108,1.3635693,NA,-0.011039734,-0.4478264,-0.014514923,-0.08186722,0.3663063,-0.024953842,0.7785511,0.9219055,0.9235573,-0.017902374,NA,-0.12103653,-0.08293915,-0.46648598,-0.4181099,-0.63370895,-0.75167847,1.260128,0.92100334,0.63002014,0.15790176,0.3107357,-0.025901794,-0.63033485,-0.7725258,-0.80033493,-1.031826,NA,-0.9252167,-0.24214554,1.2786064,0.39889717,-0.07317543,0.44342613,2.2186356,-0.14027786,NA,NA,0.038612366,-0.12174988,-0.24283981
"TG(14:0_14:0_16:0)",1.0049229,0.055381775,-0.3320198,0.8225117,0.05709839,0.98096657,-0.7167492,-0.39364243,-0.8304291,-0.3971176,-0.4644699,-0.016296387,16.665224,0.3959484,0.5393028,0.5409546,16.247446,17.224,-0.5036392,-0.46554184,NA,-0.8007126,-1.0163116,-1.1342812,0.8775253,0.53840065,0.24741745,-0.22470093,-0.07186699,NA,16.913567,-1.1551285,16.265099,16.340694,-0.37156487,-1.3078194,-0.62474823,0.8960037,0.01629448,-0.45577812,0.06082344,1.8360329,-0.52288055,NA,NA,-0.34399033,-0.50435257,-0.6254425
"TG(14:0_14:1_16:1)",1.4003029,0.4507618,0.063360214,1.2178917,0.4524784,1.3763466,-0.32136917,0.001737595,-0.43504906,-0.001737595,-0.06908989,0.37908363,-0.012176514,0.79132843,0.93468285,0.9363346,-0.005125046,-0.21759987,-0.1082592,-0.07016182,-0.45370865,-0.40533257,-0.6209316,-0.73890114,1.2729053,0.93378067,0.64279747,0.17067909,0.32351303,-0.013124466,-0.6175575,-0.75974846,-0.7875576,NA,0.023815155,-0.91243935,-0.22936821,1.2913837,0.4116745,-0.0603981,0.45620346,2.231413,-0.12750053,NA,NA,0.051389694,-0.10897255,-0.23006248
"TG(14:0_15:0_16:0)",0.9459629,-0.003578186,-0.39097977,0.7635517,-0.001861572,0.9220066,-0.77570915,-0.4526024,-0.88938904,-0.45607758,-0.5234299,-0.07525635,-0.4665165,0.33698845,0.48034286,0.48199463,-0.45946503,-0.67193985,-0.5625992,17.103111,16.317846,16.333998,-1.0752716,-1.1932411,0.81856537,0.4794407,0.18845749,-0.2836609,-0.13082695,-0.46746445,-1.0718975,16.28044,16.37348,-1.4733887,-0.43052483,15.883085,17.759918,0.83704376,-0.04266548,17.05356,0.00186348,1.7770729,18.02138,16.352663,19.555063,17.34074,-0.56331253,-0.68440247
"TG(14:0_16:0_16:0)",NA,0.236867907,-0.150533683,1.0039978,0.238584519,1.1624527,-0.535263075,-0.2121562925,NA,-0.215631487,-0.282983785,0.165189741,8.909713903,9.900716875,0.72078896,0.722440715,8.793161637,-0.43149376,-0.32215309,-0.2840557,8.698493835,-0.61922646,8.57540885,8.4281101,1.059011475,0.719886785,0.428903585,-0.043214795,NA,-0.227018358,-0.8314514,-0.97364237,8.49261735,8.5532333,NA,-1.1263332,-0.443262095,1.07748987,0.1977806095,-0.27429199,NA,2.017519,-0.341394427,NA,NA,-0.162504193,-0.32286644,-0.44395638
"TG(14:0_16:0_16:1)",NA,-0.55938053,-1.4158812,-0.98803806,-0.23172855,-0.08054829,0.38406086,-0.5844774,-0.6069269,-0.5660734,0.30308056,0.6561823,-0.46839046,0.017899513,0.46408367,0.25597858,-0.096289635,NA,-0.12004757,NA,0.86300564,0.14594936,0.31974125,-0.44421482,0.009583473,NA,NA,-0.28642368,-0.31379414,-0.2756338,0.5633936,0.7590437,0.6119623,0.9391279,NA,-0.009583473,0.9584894,0.505826,0.5597925,NA,0.8312521,NA,1.4850836,-0.2821226,1.6276808,0.61453915,-0.27398586,0.27260685
"TG(14:0_16:1_18:2)",20.859486,0.4507618,21.047937,19.630991,0.4524784,1.3763466,-0.32136917,0.001737595,-0.43504906,-0.001737595,-0.06908989,0.37908363,-0.012176514,0.79132843,0.93468285,0.9363346,-0.005125046,-0.21759987,-0.1082592,-0.07016182,NA,-0.40533257,-0.6209316,-0.73890114,1.2729053,0.93378067,0.64279747,0.17067909,0.32351303,-0.013124466,-0.6175575,-0.75974846,-0.7875576,-1.0190487,NA,-0.91243935,-0.22936821,1.2913837,0.4116745,-0.0603981,0.45620346,2.231413,-0.12750053,NA,NA,0.051389694,-0.10897255,-0.23006248
"TG(14:1_16:1_18:2)",1.4003029,0.4507618,0.063360214,1.2178917,0.4524784,1.3763466,-0.32136917,0.001737595,-0.43504906,-0.001737595,-0.06908989,0.37908363,-0.012176514,0.79132843,0.93468285,0.9363346,-0.005125046,-0.21759987,-0.1082592,-0.07016182,-0.45370865,-0.40533257,-0.6209316,-0.73890114,1.2729053,0.93378067,0.64279747,0.17067909,0.32351303,-0.013124466,-0.6175575,-0.75974846,NA,-1.0190487,0.023815155,-0.91243935,-0.22936821,1.2913837,0.4116745,-0.0603981,0.45620346,2.231413,-0.12750053,NA,NA,0.051389694,-0.10897255,-0.23006248
"TG(15:0_16:0_16:0)",-17.736904,-0.39058304,-0.8917084,-17.919315,0.15881157,-17.76086,0.37267113,0.21379662,-0.52206993,-0.5325718,0.5432415,0.7605591,0.49837303,0.5402641,0.26698303,-18.200872,-19.142332,-19.354807,0.66332054,1.1637497,NA,-0.48236084,-0.211977,-0.16573334,0.5981655,0.8930683,-0.26649284,0.58366966,0.4909649,NA,1.6309566,0.90517807,1.0460491,-0.13563728,1.0552082,0.42341805,-19.366575,-17.845823,-18.725533,-19.197605,NA,-16.905794,0.9354305,-0.08736992,1.6599407,0.3332138,-0.040836334,0.040836334
"TG(15:0_16:0_16:1)",-18.019367,-1.1160059,-19.356308,-18.201778,-0.10861683,-0.37922955,NA,0.37484264,-0.40135098,-0.074679375,0.25222492,0.24971676,-0.51783085,0.3748865,0.66309834,0.26840496,-0.5185671,NA,0.02834034,0.4798193,0.15512943,-0.5605364,-0.29462528,-0.8155432,0.37484074,0.6269846,-0.6507063,-0.2640257,-0.24538898,-0.15498447,1.0373697,0.9817476,0.69377804,0.576993,0.5985079,NA,NA,0.92021465,0.3741331,-0.03981304,0.45031643,NA,1.39153,-0.3378725,2.6015196,0.34167194,-0.25875187,0.5031061
